Date,User ID,Item ID_tourist,Item_name,Item_city,Review Text,Travel History,Item Review,Review,Ratings_combined,Item_category_combined,Province,City,Sentiment_Score,Month,YearMonth,User_Segment,Preferred_Province,activity_level,activity_segment,City_Sentiment_Score,Avg_City_Sentiment_Score
27/5/2023,USER-A1245,A-100,Ash Shafa View Point - Taif,Breezes Cafe,perfect view,Jeddah Yacht Club & Marina,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.5719,2023-05,2023-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.5719,0.7428
5/5/2023,USER-A1246,A-100,Ash Shafa View Point - Taif,Breezes Cafe,the view is good but the cafe there is mediocre,Jeddah Yacht Club & Marina,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.2382,2023-05,2023-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.2382,0.7428
27/9/2022,USER-A1247,A-100,Ash Shafa View Point - Taif,Breezes Cafe,"awesome  breath taking views
this can be further developed as one of the best  tourist spot by the govt in sha allah  very nice chilly weather  sunset view with a cup of tea  coffee monkeys roaming here and der nice place to hangout with family and friends ",Jeddah Yacht Club & Marina,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.9558,2022-09,2022-09,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9558,0.7428
29/8/2022,USER-A1248,A-100,Ash Shafa View Point - Taif,Breezes Cafe,al shafa is a great area for visitors nice weather in august nice fruit restaurants cafes you can also enjoy watching monkeys ,"Jeddah Yacht Club & Marina, Nassif House Museum",no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.9169,2022-08,2022-08,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9169,0.7428
15/6/2022,USER-A1249,A-100,Ash Shafa View Point - Taif,Breezes Cafe,nice place to view sunset if youre visiting taif its about 30 min from taif city weather is colder compared to taif reach here at least 1 hour before sunset to enjoy the view and climate nothing much to do here other than sunset view and sipping coffee with your friends or family,Jeddah Yacht Club & Marina,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.8481,2022-06,2022-06,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8481,0.7428
4/6/2022,USER-A1250,A-100,Ash Shafa View Point - Taif,Breezes Cafe,best place in shafa full of action its  a must,Jeddah Yacht Club & Marina,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.6369,2022-06,2022-06,Low Activity,Makkah Al Mukarramah Province,1,Low,0.6369,0.7428
22/5/2022,USER-A1251,A-100,Ash Shafa View Point - Taif,Breezes Cafe,cold weather beautiful and lovely places i love to stay and camping ,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.9169,2022-05,2022-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9169,0.7428
3/5/2022,USER-A1252,A-100,Ash Shafa View Point - Taif,Breezes Cafe,good park but very crowded and now there is opened 1 new coffee shop the views is best,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.8294,2022-05,2022-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8294,0.7428
29/3/2022,USER-A1253,A-100,Ash Shafa View Point - Taif,Breezes Cafe,"very nice place
have a breath taking view of the valley from the top
welcomed by groups of monkeys rushing towards me
there are shades with benches to sit and relax but need more like that and need cleaning
the surface is very uneven some tiles can make the solution as i couldnt let my mother walk there
one big coffee bar there need more coffee and snacks stalls
overall experience was great
worth a visit",VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.9625,2022-03,2022-03,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9625,0.7428
13/9/2021,USER-A1254,A-100,Ash Shafa View Point - Taif,Breezes Cafe,good place i really u enjoyed it,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.7574,2021-09,2021-09,Low Activity,Makkah Al Mukarramah Province,1,Low,0.7574,0.7428
31/8/2021,USER-A1255,A-100,Ash Shafa View Point - Taif,Breezes Cafe,good place to relax and enjoy cool breeze,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.8834,2021-08,2021-08,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8834,0.7428
26/7/2021,USER-A1256,A-100,Ash Shafa View Point - Taif,Breezes Cafe,nice place for tenting,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.4215,2021-07,2021-07,Low Activity,Makkah Al Mukarramah Province,1,Low,0.4215,0.7428
16/5/2021,USER-A1257,A-100,Ash Shafa View Point - Taif,Breezes Cafe,its very nice and amazing place,VIA Riyadh,no review provided,no review provided,4.5,Natural Landscapes,Makkah Al Mukarramah Province,Taif,0.7996,2021-05,2021-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.7996,0.7428
18/5/2024,USER-A104,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"bab makkah
the makkah gate in jeddah is one of the oldest gates remaining in the country the history of jeddah traces back to the origin of the gate the makkah gate is also known as the bab ashlam and the sham gate it is one of the main entrances for the hajj pilgrims of the numerous sightseeing in jeddah the makkah gate is one of the most prominent jeddah sightseeing will never be completed without visiting the fabulous makkah gate
during 100 ad jeddah was fortified by limestone coral walls during the 16th century people constructed 6 watchtowers and gates the people constructed them to defend against the portuguese attack of the 6 gates bab makkah was the eastern gate and bab al magharibah the western one
the gate bab sharif was south facing the other gates bab al bunt bab sharaf and bab al madinah were north facing the makkah gate in jeddah is one of the three reconstructed gates the makkah gate in jeddah is located in the downtown of jeddah numerous pilgrims frequently come to the city of jeddah and also go from the city of jeddah
the makkah gate at jeddah provides the getaway to this wide gamut of pilgrims near the gate the locals offer fine hospitality to the pilgrims and tourists the caravanserais are present there to make life easier for the visitors the architectural brilliance of the gate is worth going through the turkish influence is largely evident in the construction of makkah gate at jeddah during the evening the brightly lit makkah gate makes for awesome sightseeing",Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.9139,2024-05,2024-05,High Activity,Al Madinah Al Munawwarah Province,7,Medium,0.9139,0.396466667
24/5/2024,USER-A470,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"historical place
the start point of old jeddah makkah road is mainly known as kilo0 before the construction of the new jeddahmakkah highway famously known as harmain road this old jeddahmakkah highway was the only route to makkah these days only kilo1 to kilo10 is famous on this road",Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.0,2024-05,2024-05,Low Activity,Makkah Al Mukarramah Province,2,Low,0.0,0.396466667
11/10/2023,USER-A1023,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"amazing structure
but there are people sleepin in it 
we did not  came close to it",Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.34,2023-10,2023-10,Low Activity,Makkah Al Mukarramah Province,2,Low,0.34,0.396466667
29/7/2024,USER-A1096,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,one of the historic gates of jeddah that served as a gateway for pilgrims to mecca who arrived by the red sea back in the day,Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.0,2024-07,2024-07,Low Activity,Makkah Al Mukarramah Province,2,Low,0.0,0.396466667
10/7/2024,USER-A1117,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"the washroom is also very nice and quite big  many toilets inside the washroom
if a shower system added here then the worshipers can take bathe and perform umrah by putting on ihram from here",Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.6115,2024-07,2024-07,Low Activity,Makkah Al Mukarramah Province,1,Low,0.6115,0.396466667
6/4/2024,USER-A1118,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,must visit historical place,Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.0,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.0,0.396466667
8/3/2024,USER-A1119,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,as usual crowded and now the new problem of very limited parking space but the place is amazing for the famous old souq atmosphere,Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.5794,2024-03,2024-03,Low Activity,Makkah Al Mukarramah Province,1,Low,0.5794,0.396466667
26/1/2024,USER-A1120,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,bab makkah is the place from where you can carch up cabs for makkah they will drop you at gate 79 charging about 20sr per person option for those who want to travel makkah from jeddah,Fakieh Aquarium,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,-0.2023,2024-01,2024-01,Low Activity,Makkah Al Mukarramah Province,1,Low,-0.2023,0.396466667
24/1/2024,USER-A1121,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,i go to this place before  its comfortable and fresh air and spacious its great place to see different things but they dont have enough parking,Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.6542,2024-01,2024-01,Low Activity,Makkah Al Mukarramah Province,1,Low,0.6542,0.396466667
13/12/2023,USER-A1122,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,baab makkah is the heart of jeddahyou could find anything you wantswonderful walking track and some good restaurants for foods,Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.4404,2023-12,2023-12,Low Activity,Makkah Al Mukarramah Province,1,Low,0.4404,0.396466667
20/11/2023,USER-A1123,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,the place has lost its beauty theres nothing feel very sad to see the barren land,Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.6452,2023-11,2023-11,Low Activity,Makkah Al Mukarramah Province,1,Low,0.6452,0.396466667
19/11/2023,USER-A1124,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"the place from where pilgrims used to visit makkah in ancient times the place and the shops around it are good

if u want to visit this place to get taxis to perform umrah remember that ahead of this spot theres another spot named mawqif makkah from where u can take taxis to haram makkah they charge 15 riyals per seat",Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.4939,2023-11,2023-11,Low Activity,Makkah Al Mukarramah Province,1,Low,0.4939,0.396466667
16/11/2023,USER-A1125,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,my first time in jeddah and see the great history of the protection,Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.6249,2023-11,2023-11,Low Activity,Makkah Al Mukarramah Province,1,Low,0.6249,0.396466667
8/9/2023,USER-A1126,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,"sep 2023

paid parkings
quite crowded in the evening
variety of items with separate markets like electrical shoes food items etc",Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.3612,2023-09,2023-09,Low Activity,Makkah Al Mukarramah Province,1,Low,0.3612,0.396466667
20/7/2023,USER-A1127,A-90,Baab Makkah Jeddah - Makkah Gate,Baab Makkah Jeddah,history never die,Umluj Beach,no review provided,no review provided,4.5,Historical Sites,Makkah Al Mukarramah Province,Jeddah,0.4847,2023-07,2023-07,Low Activity,Makkah Al Mukarramah Province,1,Low,0.4847,0.396466667
24/12/2023,USER-A69,A-101,Bir Al Shifa Well - Madinah Province - بئر الشفاء,Beer Al-Shifa Saudi Arabia,"there was a time in history when prophet muhammad pbuh was passing by the village with his people and halted to consume water from this well the villagers stopped them from drinking the wells water as it was poisonous at that instance prophet muhammad pbuh spat into the well and announced that the well was no more toxic and its water was fit for consumption

shifa of aabeshifa
aab is synonymous with water and shifa means to have healing properties or to be able to heal aabeshifa is said to have amazing healing powers people believe that aabeshifa can heal illnesses of all kinds those who fed the water to their sick animals observed the animals becoming healthier people who had consumed the well water turned healthy and kept coming back to beereshifa they also reserved the water for future purposes according to locals the water is extremely pure and is free from any pollutants even today the water is said to be rich in calcium keeping those who drink it active and zealous the healing powers of the well can heal any pain and health flaws",AS SAFIYYAH MUSEUM & PARK,no review provided,no review provided,4.5,Cultural & Heritage Sites,Al Madinah Al Munawwarah Province,Madinah,0.9242,2023-12,2023-12,Low Activity,Al Madinah Al Munawwarah Province,2,Low,0.9242,0.619233333
